TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
788827,False,2.63576,2.736233,2.608095,2.455941
788850,False,1.79633,1.583686,1.687393,1.672597
788905,False,1.34957,1.108504,1.146285,1.137201
788917,False,1.968166,1.822481,1.269742,1.321906
788924,False,1.544529,0.001789,0.0,0.0
788996,False,2.543752,2.656061,2.566599,2.40364
788999,True,1.072444,1.10816,1.146078,1.137063
789000,False,3.060154,2.948464,2.8312,2.851914
789062,False,2.297662,2.086256,2.025422,2.147572
789071,False,1.523746,1.424718,1.155506,1.137683
789094,False,2.027211,1.984889,2.129611,1.985921
789134,False,2.372466,2.308466,2.367305,2.35189
789140,False,1.686361,1.75036,1.533862,1.148143
789145,False,1.310344,1.108435,1.146147,1.136926
789209,False,2.366892,2.358083,2.464268,2.376526
789214,False,1.421209,1.108435,1.202233,1.242904
789219,False,2.158583,2.078824,2.002919,1.997895
789294,False,1.072375,1.10816,1.146078,1.137063
789357,False,1.072857,1.108298,1.146078,1.137132
789501,False,2.148673,2.055426,1.743341,1.80101
789567,False,1.072375,1.10816,1.146147,1.136994
789582,False,2.087564,2.071392,1.921302,1.822481
789590,False,1.072513,1.108023,1.146147,1.136994
789679,False,1.648855,1.552374,1.153992,1.137958
789738,False,2.160579,1.958876,1.820347,1.979934
789748,False,1.599032,1.665165,1.343308,1.138853
789749,False,2.248114,2.233456,2.310118,2.246049
789858,False,2.477206,2.290299,2.221757,2.311976
789924,False,1.714369,0.001583,0.0,0.0
789956,False,1.075059,1.109261,1.195007,1.137201
789999,True,1.072651,1.10816,1.146078,1.136994
790084,False,2.37515,2.294428,2.377834,2.380036
790160,False,2.653308,2.631562,2.41004,2.365997
790252,False,1.072306,1.108091,1.146216,1.137201
790309,False,1.072306,1.108298,1.146285,1.136994
790314,False,1.978213,1.774446,1.405037,1.576116
790317,False,1.813397,1.405725,1.147248,1.155369
790409,False,1.95688,1.773827,1.638189,1.73935
790437,False,1.072719,1.108229,1.146216,1.137201
790513,False,2.661566,2.445619,2.4973,2.606306
790514,False,2.185972,2.023977,1.75098,1.900519
790602,False,1.072306,1.108091,1.146147,1.137063
790664,False,2.578298,2.494685,2.481472,2.4909
790759,False,1.072926,1.10878,1.146216,1.137132
790771,False,1.072651,1.108573,1.146216,1.137132
790819,False,3.296334,3.239836,3.058296,3.078391
790820,False,1.080358,1.108023,1.146216,1.136582
790822,False,2.008837,1.798051,1.857371,1.955642
790857,False,2.20352,2.053086,1.956261,2.031065
790859,False,2.318789,2.232699,2.217215,2.228432
790889,False,2.18377,2.174548,2.064304,1.990669
790912,False,2.382789,2.269653,2.120733,2.163744
790924,False,2.160854,0.001583,0.0,0.0
790994,False,1.073063,1.108229,1.146078,1.136788
790999,True,1.072444,1.10816,1.146147,1.136788
791008,False,1.695169,1.588021,1.147111,1.137407
791020,False,1.245244,1.117382,1.146147,1.136926
791024,False,2.089284,2.125344,2.04703,1.899762
791072,False,1.072444,1.107954,1.14601,1.136857
791080,False,1.072375,1.108229,1.146147,1.136926
791118,False,2.259537,2.240544,2.397515,2.248251
791131,False,1.072513,1.108367,1.146078,1.136994
791148,False,1.072306,1.108435,1.146354,1.136926
791208,False,2.830581,2.954658,2.789566,2.62062
791220,False,1.072513,1.108298,1.146216,1.136994
791244,False,1.072306,1.108229,1.146285,1.136994
791244,False,2.664181,2.544027,2.464199,2.554349
791262,False,2.512715,2.393042,2.214738,2.24598
791275,False,1.072444,1.10816,1.14601,1.137201
791280,False,2.871733,2.907931,3.100481,2.980877
791434,False,1.074233,1.108229,1.146285,1.137545
791478,False,2.294772,2.258023,2.370333,2.30998
791516,False,1.072582,1.10816,1.145941,1.13727
791520,False,1.072238,1.108298,1.146078,1.137132
791603,False,2.167391,2.046273,1.747332,1.868519
791666,False,1.772175,1.470413,1.188057,1.22391
791694,False,1.910635,1.635298,1.60495,1.73233
791800,False,1.072582,1.10816,1.146147,1.13727
791837,False,1.178147,1.108435,1.146147,1.137201
791847,False,1.959289,1.87485,1.841199,1.812089
791850,False,1.072375,1.108435,1.146491,1.137545
791870,False,1.073132,1.108642,1.146285,1.137476
791896,False,2.391253,2.270204,2.210884,2.256028
791924,False,2.317,0.002065,0.0,0.0
791924,False,2.619588,2.562883,2.509343,2.502943
791955,False,1.072306,1.10816,1.146285,1.137201
791973,False,2.541825,2.451262,2.552285,2.557033
791999,True,1.072375,1.108091,1.146147,1.137132
792056,False,2.10463,1.944218,1.971057,2.026523
792080,False,1.671152,1.147868,1.14656,1.138371
792348,False,1.073476,1.108504,1.146422,1.137545
792429,False,1.072306,1.108091,1.145872,1.137132
792468,False,1.073408,1.108367,1.146147,1.137339
792527,False,2.105318,1.845603,1.602266,1.868106
792573,False,1.072238,1.10816,1.146147,1.137339
792626,False,1.365742,1.227007,1.170027,1.138302
792639,False,1.073889,1.108573,1.146698,1.137751
792767,False,2.883501,2.835742,2.767407,2.765067
792813,False,1.072444,1.108229,1.146285,1.13727
792814,False,2.094239,2.158652,2.073112,1.925568
792815,False,1.155782,1.130663,1.156126,1.159154
792821,False,1.072719,1.108229,1.146216,1.137201
792899,False,1.072169,1.108023,1.146078,1.13727
792924,False,2.53687,0.001308,0.0,0.0
792946,False,1.072444,1.10816,1.146147,1.137201
792950,False,2.577816,2.430754,2.345627,2.40887
792989,False,2.116329,2.122454,2.221206,2.063065
792999,True,1.072238,1.10816,1.146147,1.137063
793019,False,1.072375,1.108298,1.145941,1.137201
793037,False,1.60612,1.443368,1.147179,1.137751
793040,False,2.059762,1.848081,1.570748,1.791307
793091,False,1.268779,1.108711,1.145941,1.137339
793102,False,2.84806,2.831407,2.972069,2.956722
793109,False,1.072238,1.108091,1.146078,1.137201
793140,False,1.792339,1.502826,1.598481,1.661311
793143,False,1.963831,1.873543,1.83418,1.809749
793154,False,1.072306,1.108091,1.146078,1.13727
793200,False,1.073476,1.10816,1.146216,1.137407
793209,False,2.476793,2.370539,2.39029,2.415133
793225,False,1.674937,1.534206,1.146491,1.137476
793326,False,1.072375,1.108298,1.14601,1.137201
793329,False,1.435867,1.542258,1.167549,1.137614
793339,False,2.192028,2.033061,1.882695,2.00168
793342,False,2.337232,2.342599,2.203176,2.111718
793382,False,1.072375,1.108298,1.146285,1.137063
793411,False,2.272475,2.14131,1.932794,2.016682
793430,False,1.945044,1.729646,1.604744,1.708313
793468,False,1.072788,1.108367,1.145941,1.137339
793477,False,1.072306,1.108091,1.146285,1.137339
793490,False,1.769354,1.644176,1.662825,1.619952
793545,False,2.121628,2.149155,2.15294,2.022669
793566,False,2.29718,2.343288,2.366548,2.229946
793603,False,2.55201,2.441696,2.403296,2.432819
793670,False,1.62766,1.129493,1.146285,1.137407
793725,False,1.072306,1.10816,1.146285,1.137339
793727,False,2.682349,2.809316,2.742289,2.578848
793736,False,1.542051,1.581552,1.156126,1.137476
793757,False,1.847461,1.664614,1.151997,1.140435
793788,False,2.261051,2.27392,2.387743,2.204621
793823,False,1.072444,1.108023,1.146078,1.137201
793852,False,1.073201,1.108091,1.146354,1.137683
793911,False,2.101327,1.969061,1.87664,1.939263
793924,False,2.819501,0.002615,0.0,0.0
793999,True,1.072444,1.10816,1.146216,1.137201
794070,False,1.701844,1.124332,1.147661,1.277381
794120,False,3.502166,3.499344,3.418347,3.387723
794152,False,2.041525,1.958257,1.531522,1.448598
794182,False,2.117155,2.018471,1.933964,1.954403
794186,False,2.743252,2.538659,2.786056,2.807252
794306,False,2.021224,1.725105,1.789104,1.94642
794311,False,1.072375,1.108091,1.14601,1.137132
794484,False,1.698954,1.470688,1.147111,1.137889
794548,False,1.073614,1.10816,1.146354,1.137132
794589,False,1.072513,1.10816,1.146285,1.137339
794590,False,1.193424,1.13204,1.206844,1.168581
794632,False,1.079876,1.10816,1.146216,1.137201
794658,False,2.42635,2.401713,2.263873,2.215632
794675,False,2.220312,2.272062,2.208475,2.062721
794684,False,2.305438,2.18728,2.254583,2.270755
794687,False,1.072444,1.107954,1.146078,1.137407
794698,False,1.072238,1.10816,1.146078,1.137132
794700,False,1.812984,1.61307,1.148625,1.138784
794768,False,1.072238,1.108229,1.146147,1.13727
794780,False,1.072375,1.10816,1.146147,1.137132
794787,False,1.072513,1.10816,1.146285,1.137339
794848,False,1.072306,1.108298,1.146216,1.13727
794866,False,2.184045,1.979796,1.976355,2.088596
794897,False,2.197946,2.107865,2.041043,2.059005
794924,False,3.100619,0.00172,0.0,0.0
794999,True,1.072444,1.108229,1.146147,1.137201
795068,False,1.072444,1.10816,1.146147,1.137063
795083,False,2.085568,1.972846,1.656976,1.733431
795149,False,1.116831,1.108298,1.146285,1.137545
795247,False,1.072375,1.108091,1.146078,1.137201
795255,False,2.261189,2.122316,2.039461,2.105318
795262,False,2.385541,2.445825,2.466332,2.325808
795285,False,2.38795,2.239374,2.315692,2.361524
795323,False,2.683863,2.612844,2.499502,2.499021
795414,False,1.072306,1.108023,1.14601,1.137407
795420,False,1.550172,1.435867,1.276762,1.141812
795483,False,1.072375,1.10816,1.146147,1.137201
795494,False,1.073408,1.107954,1.146078,1.137132
795501,False,2.27681,2.170144,1.989431,2.042626
795517,False,1.51597,1.118964,1.146491,1.137614
795520,False,2.284174,2.260363,2.387055,2.30303
795527,False,2.593575,2.565979,2.501704,2.462479
795554,False,1.072788,1.108229,1.146285,1.13727
795584,False,2.786538,2.835054,3.025127,2.84689
795619,False,1.072651,1.108023,1.14601,1.137201
795632,False,1.286396,1.246345,1.487892,1.138371
795651,False,1.127498,1.108711,1.146216,1.137132
795720,False,1.714438,1.454378,1.165966,1.154749
795769,False,1.977525,1.883797,1.992665,1.950755
795771,False,2.159409,1.965551,2.037465,2.11626
795810,False,2.063478,1.73818,1.943117,2.009043
795851,False,1.613896,1.443437,1.146491,1.13727
795904,False,1.661931,1.595316,1.15124,1.137751
795924,False,0.0,0.001927,0.0,0.0
795953,False,2.239168,2.210953,2.305232,2.242815
795989,False,2.315279,2.128372,2.032028,2.150118
795999,True,1.072306,1.10816,1.146078,1.13727
796186,False,1.072444,1.108091,1.146147,1.137339
796189,False,2.520767,2.547949,2.446857,2.356569
796246,False,1.607703,1.109055,1.146216,1.138096
796259,False,1.072238,1.10816,1.146216,1.137201
796280,False,1.663789,1.581828,1.627522,1.433527
796310,False,2.325326,2.321541,2.182875,2.094239
796329,False,1.072306,1.10816,1.146078,1.137201
796377,False,1.072444,1.108229,1.146147,1.137132
796416,False,1.255635,1.205536,1.147455,1.137476
796434,False,2.31989,2.170006,2.120045,2.192991
796452,False,2.242402,2.166359,2.255615,2.247013
796466,False,1.829225,1.856545,1.550998,1.19542
796491,False,2.337576,2.394143,2.411692,2.275434
796498,False,2.321748,2.154936,2.298694,2.318032
796529,False,1.072375,1.108023,1.146147,1.137132
796564,False,2.054394,1.799702,1.704528,1.897285
796591,False,1.859986,1.776304,1.149037,1.138096
796734,False,1.072306,1.108091,1.146147,1.13727
796756,False,2.667072,2.63982,2.489386,2.461034
796792,False,1.072238,1.108091,1.146147,1.13727
796875,False,1.072375,1.108298,1.146078,1.137339
796900,False,2.670925,2.660121,2.471218,2.421257
796919,False,2.067125,2.083228,2.019641,1.879874
796924,False,0.284627,0.001789,0.0,0.0
796942,False,1.074922,1.108023,1.146698,1.137958
796983,False,2.157688,2.105456,2.0354,2.005603
796999,True,1.072238,1.108229,1.146285,1.13727
797013,False,1.932657,1.871478,1.541432,1.383841
797022,False,1.072306,1.10816,1.146147,1.137201
797036,False,1.525398,1.369665,1.213794,1.140711
797044,False,1.722421,1.462912,1.673148,1.654017
797125,False,1.238087,1.337114,1.146973,1.137339
797143,False,2.329593,2.289954,2.201662,2.159959
797206,False,1.076229,1.108435,1.14656,1.137683
797235,False,1.124676,1.109055,1.146354,1.137407
797236,False,2.45656,2.471907,2.329111,2.240957
797244,False,1.998308,1.605363,1.495875,1.808717
797398,False,2.369369,2.345077,2.409146,2.356225
797406,False,1.563591,1.536408,1.28853,1.138233
797447,False,2.747588,2.533291,2.450298,2.556964
797475,False,1.072513,1.108229,1.146285,1.13727
797556,False,2.181568,2.108278,2.174342,2.167254
797565,False,1.072375,1.108229,1.146285,1.13727
797620,False,1.072306,1.10816,1.146147,1.137063
797684,False,1.072375,1.108229,1.146078,1.137201
797693,False,1.072238,1.108367,1.146078,1.137201
797723,False,2.172209,2.086531,1.795642,1.836313
797730,False,2.454702,2.477412,2.435227,2.345903
797835,False,2.213705,1.995624,2.002368,2.113095
797847,False,1.753939,1.523471,1.644176,1.603367
797924,False,0.745288,0.001789,0.0,0.0
797934,False,1.07444,1.108091,1.146078,1.137339
797978,False,1.423686,1.352667,1.146354,1.137339
797983,False,1.368977,1.108229,1.146491,1.137958
797993,False,1.07327,1.108298,1.146491,1.137339
797997,False,2.693635,2.510444,2.824869,2.772775
797999,True,1.072582,1.108504,1.145941,1.137132
798000,False,1.233476,1.236366,1.224117,1.178009
798039,False,2.074626,1.962179,1.939125,1.953302
798082,False,2.635485,2.440182,2.409834,2.506934
798137,False,1.978489,1.821999,1.921784,1.961835
798141,False,2.150875,1.88242,1.5788,1.851728
798185,False,1.072169,1.108091,1.146285,1.137339
798267,False,2.089284,1.917792,1.739969,1.865147
798284,False,2.078824,1.977388,1.905818,1.933758
798286,False,2.473971,2.509618,2.447339,2.339503
798312,False,2.259193,2.105043,1.993216,2.089215
798330,False,1.650025,1.296788,1.147386,1.139747
798334,False,2.151701,2.061551,1.796605,1.828812
798350,False,1.072444,1.108091,1.146078,1.13727
798352,False,1.099352,1.113459,1.159498,1.144014
798417,False,1.072306,1.10816,1.146147,1.137201
798536,False,1.072375,1.108229,1.146285,1.137339
798539,False,2.475829,2.365171,2.332208,2.356363
798599,False,1.397192,1.371729,1.146698,1.137339
798621,False,2.947914,2.903045,2.831475,2.829411
798636,False,1.072444,1.108091,1.146285,1.13727
798650,False,2.895062,2.760869,2.665282,2.736233
798668,False,2.441214,2.257886,2.089766,2.157482
798771,False,1.545079,1.15062,1.146285,1.137407
798787,False,2.037121,2.041594,1.790205,1.562421
798810,False,1.624425,1.108917,1.146216,1.13727
798839,False,2.430823,2.285275,2.14186,2.220243
798887,False,1.840029,1.408546,1.14828,1.276211
798887,False,1.04244,1.44151,1.30071,1.432839
798893,False,1.326104,1.108023,1.146285,1.137132
798916,False,2.070084,1.872442,2.056321,2.067469
798924,False,0.845623,0.002477,0.0,0.0
798925,False,2.204553,2.10002,2.067469,2.095134
798972,False,2.209852,2.240406,2.139933,2.014962
798999,True,1.072375,1.108298,1.146285,1.137407
799084,False,2.358359,2.13374,1.985646,2.109103
799148,False,2.206067,2.129336,2.178953,2.16746
799186,False,1.885379,1.659384,1.147042,1.138164
799221,False,2.116467,1.864872,1.384048,1.642524
799230,False,2.565429,2.669824,2.582977,2.426694
799244,False,1.826128,1.133072,1.362095,1.637432
799257,False,1.072444,1.10816,1.146078,1.13727
799261,False,1.947246,1.837207,1.194113,1.149106
799325,False,2.019848,2.01214,2.118944,1.922403
799328,False,2.135667,1.885448,1.627453,1.880425
799348,False,2.186041,2.009525,1.877672,1.978351
799381,False,2.146677,2.010695,1.641698,1.782016
799398,False,2.246393,2.123349,2.237998,2.250798
799411,False,1.072375,1.108023,1.146078,1.137201
799431,False,1.072375,1.108023,1.146285,1.13727
799470,False,2.121559,2.126445,2.236621,2.046136
799476,False,2.572861,2.455115,2.265112,2.298832
799514,False,1.27222,1.10878,1.146491,1.137476
799532,False,2.585111,2.523038,2.4461,2.442866
799769,False,1.810851,1.354663,1.147386,1.201476
799813,False,2.588964,2.477618,2.377008,2.412449
799827,False,2.123486,2.063271,1.841612,1.817457
799910,False,2.13897,2.081645,1.964863,1.941878
799924,False,1.201201,0.001789,0.0,0.0
799942,False,1.072375,1.107954,1.146147,1.13727
799956,False,1.072651,1.108367,1.146147,1.13727
799960,False,2.444449,2.306264,2.208682,2.280871
799999,True,1.072444,1.108023,1.145941,1.137407
800074,False,2.12266,2.158996,2.085017,1.940433
800087,False,1.923022,1.820554,1.768735,1.733638
800096,False,1.072444,1.107954,1.14601,1.137132
800098,False,1.908571,1.763367,1.394921,1.391755
800114,False,1.6172,1.10878,1.146491,1.138646
800116,False,1.072651,1.10816,1.146629,1.137132
800132,False,1.072375,1.108023,1.146147,1.137201
800214,False,1.072375,1.10816,1.146147,1.137339
800237,False,2.417679,2.306677,2.376113,2.404053
800255,False,1.64975,1.571161,1.473716,1.236229
800273,False,2.062033,2.057766,1.981104,1.901689
800284,False,1.280203,1.108229,1.146904,1.139816
800300,False,1.94119,1.867831,1.278345,1.139403
800304,False,2.20414,2.174273,1.953852,1.861431
800315,False,1.08084,1.108711,1.147248,1.138164
800317,False,1.073339,1.108435,1.146147,1.137063
800323,False,1.072444,1.108091,1.145872,1.136994
800405,False,1.075266,1.108229,1.146285,1.137476
800575,False,1.072444,1.108091,1.14601,1.137132
800672,False,1.802868,1.520925,1.24428,1.270155
800725,False,1.272426,1.297682,1.146629,1.137545
800770,False,1.072375,1.107954,1.14601,1.137063
800854,False,2.362556,2.335855,2.349206,2.298763
800916,False,1.922265,1.887857,1.960321,1.864597
800924,False,1.544529,0.001927,0.0,0.0
800999,True,1.072444,1.107954,1.146216,1.137201
801023,False,2.337989,2.311219,2.375012,2.327666
801054,False,1.072444,1.107954,1.146078,1.137132
801115,False,1.072513,1.10816,1.146078,1.137201
801167,False,1.780433,1.765775,1.197003,1.137958
801178,False,2.228019,2.041732,2.247976,2.235796
801212,False,1.072444,1.107954,1.145872,1.137132
801245,False,2.400268,2.364827,2.330625,2.282798
801249,False,2.040699,1.74052,2.032097,2.033129
801328,False,1.839341,1.668331,1.801147,1.767083
801394,False,1.072444,1.108023,1.145941,1.137132
801424,False,1.072306,1.108298,1.146078,1.137132
801468,False,2.317137,2.24426,2.15005,2.145989
801489,False,1.072444,1.10816,1.14601,1.137132
801564,False,2.33035,2.256165,2.211985,2.211641
801576,False,2.273507,2.199254,2.091486,2.09651
801589,False,2.095753,2.074213,2.024734,1.955366
801595,False,2.992163,2.955208,2.896439,2.890452
801750,False,2.109448,1.93479,1.711204,1.86033
801777,False,1.073752,1.108435,1.146285,1.13727
801816,False,2.208475,2.199116,2.264905,2.170075
801858,False,1.072375,1.108091,1.146078,1.137132
801920,False,1.965895,1.977869,1.978076,1.853517
801924,False,1.714369,0.001583,0.0,0.0
801932,False,1.072513,1.107954,1.146147,1.136994
801966,False,1.072306,1.107816,1.146078,1.137063
801995,False,1.91559,1.787797,1.448598,1.395196
801999,True,1.072238,1.108023,1.14601,1.137132
802015,False,2.117155,2.059555,2.056527,2.024114
802044,False,1.072857,1.108573,1.146422,1.137201
802044,False,1.256186,1.335807,1.236435,1.185442
802054,False,1.092883,1.10878,1.146422,1.137339
802103,False,1.072513,1.10816,1.146285,1.137201
802109,False,1.143257,1.108229,1.145941,1.137545
802147,False,1.072306,1.107954,1.146216,1.137201
802160,False,1.072651,1.108091,1.14601,1.13727
802170,False,1.945801,1.736115,1.590361,1.691728
802209,False,1.072375,1.108091,1.146078,1.137201
802277,False,1.072375,1.108023,1.14601,1.137132
802310,False,1.072444,1.108229,1.146216,1.13727
802310,False,1.594077,1.583204,1.201545,1.229347
802357,False,1.072444,1.108091,1.146285,1.137201
802363,False,2.028725,2.016545,1.700881,1.454723
802392,False,1.072444,1.108091,1.146354,1.137201
802446,False,1.093364,1.108091,1.146147,1.13727
802516,False,2.905729,2.984318,2.825282,2.705472
802518,False,2.157138,2.195193,2.206755,2.073594
802599,False,1.072444,1.10816,1.146078,1.137132
802616,False,2.327253,2.232217,2.219279,2.228776
802627,False,2.515812,2.491175,2.346453,2.296286
802631,False,2.026936,1.934171,1.450731,1.361682
802655,False,1.911461,1.397673,1.30945,1.674593
802707,False,2.242884,2.16223,2.120527,2.116054
802767,False,2.032097,2.052742,2.046824,1.920682
802785,False,1.072169,1.10816,1.146147,1.137339
802829,False,1.8103,1.387695,1.707625,1.794747
802853,False,1.584924,1.108917,1.14656,1.138371
802870,False,1.072651,1.10816,1.146078,1.137201
802924,False,2.160854,0.00234,0.0,0.0
802969,False,1.254052,1.348469,1.146835,1.137407
802972,False,1.641905,1.108917,1.146422,1.138853
802988,False,1.072857,1.108091,1.146147,1.137132
802999,True,1.072306,1.108091,1.146147,1.137201
803053,False,1.21173,1.109055,1.146285,1.137201
803088,False,1.196934,1.108229,1.146147,1.137132
803091,False,1.072306,1.108023,1.146216,1.137132
803144,False,1.072169,1.108091,1.146354,1.136926
803172,False,2.10814,1.947934,1.490301,1.672115
803208,False,1.676589,1.64803,1.663032,1.366774
803318,False,2.184664,2.037603,1.924055,2.016132
803412,False,1.072238,1.108023,1.146078,1.137063
803422,False,1.072444,1.108023,1.14601,1.137201
803451,False,2.731003,2.607751,2.512509,2.561506
803525,False,2.830856,2.658332,2.484569,2.573549
803587,False,2.136974,1.983581,1.785182,1.913181
803590,False,2.382032,2.236965,2.078411,2.148191
803593,False,1.935891,1.93128,1.554989,1.209252
803627,False,2.151908,2.086944,1.89233,1.869483
803759,False,1.679548,1.488787,1.533587,1.482318
803766,False,1.447015,1.215583,1.270431,1.188814
803768,False,2.264905,2.307847,2.268208,2.150394
803793,False,1.91387,1.375652,1.146491,1.137889
803809,False,1.073408,1.108229,1.146078,1.137201
803814,False,1.072375,1.10816,1.145941,1.13727
803889,False,1.98131,1.616718,1.9575,1.961078
803900,False,2.501223,2.339709,2.547192,2.546917
803906,False,1.745061,1.585681,1.563178,1.495049
803924,False,2.317137,0.001927,0.0,0.0
803933,False,1.282405,1.108711,1.146147,1.137545
803994,False,1.814567,1.159016,1.146422,1.175601
803999,True,1.072238,1.108091,1.146078,1.137201
804022,False,2.247838,2.081301,1.889921,2.007736
804031,False,2.574857,2.539003,2.464406,2.431786
804053,False,2.165946,2.162918,1.971882,1.860605
804072,False,1.950136,1.828192,1.900313,1.904648
804123,False,1.072375,1.107954,1.146147,1.136857
804143,False,1.706524,1.179455,1.146491,1.13782
804266,False,1.813672,1.343721,1.147936,1.225768
804272,False,2.318445,2.247013,2.211916,2.196363
804344,False,1.072444,1.108091,1.146078,1.136994
804388,False,1.072238,1.108229,1.146078,1.136788
804390,False,1.072926,1.108298,1.146354,1.136994
804403,False,1.597793,1.172091,1.383291,1.471789
804476,False,1.072444,1.108091,1.146147,1.136788
804483,False,2.657713,2.5037,2.617111,2.623373
804504,False,1.108298,1.107954,1.145872,1.136926
804578,False,1.072238,1.10816,1.146285,1.136926
804584,False,1.072306,1.108023,1.14601,1.137063
804609,False,1.072375,1.10816,1.146078,1.136926
804612,False,1.072719,1.108367,1.146216,1.136994
804636,False,1.072651,1.108229,1.145941,1.136926
804706,False,1.072375,1.10816,1.14601,1.137063
804722,False,1.072375,1.108298,1.146216,1.136857
804761,False,1.072306,1.108091,1.14601,1.137132
804784,False,1.930386,1.889577,1.43332,1.225768
804803,False,2.022325,1.888407,1.454654,1.527118
804807,False,1.922059,1.878016,1.588021,1.409372
804809,False,2.465163,2.35767,2.210402,2.249215
804812,False,1.921302,1.633165,1.148831,1.222328
804861,False,2.330281,2.183495,2.07903,2.160923
804864,False,2.108759,1.863496,1.570542,1.844227
804870,False,1.072238,1.107954,1.14601,1.136857
804907,False,2.093826,1.997758,1.901964,1.93011
804924,False,2.53687,0.002409,0.0,0.0
804943,False,2.159959,1.993835,1.756623,1.922403
804946,False,1.75387,1.774171,1.588434,1.202439
804965,False,2.621377,2.517876,2.533567,2.559235
804969,False,2.164226,2.186935,2.12617,2.010695
804995,False,3.504919,3.501753,3.424196,3.395568
804999,True,1.072238,1.107954,1.146078,1.136857
805005,False,2.262909,2.137662,1.905336,1.98014
805007,False,1.078362,1.120478,1.154887,1.147936
805084,False,1.919237,1.804519,1.877809,1.8551
805143,False,1.651814,1.429811,1.156194,1.139541
805144,False,1.078087,1.128805,1.153373,1.139472
805181,False,1.072238,1.108091,1.146216,1.136994
805209,False,1.072306,1.10816,1.146147,1.136994
805219,False,3.486751,3.476428,3.40128,3.373478
805255,False,1.072444,1.108091,1.146216,1.137063
805308,False,2.464474,2.31583,2.178746,2.249284
805361,False,1.072513,1.10816,1.146078,1.137132
805378,False,1.072582,1.107954,1.146078,1.136788
805406,False,1.072375,1.108023,1.146285,1.136994
805472,False,1.072306,1.108229,1.145872,1.136719
805515,False,1.869139,1.53517,1.146422,1.137889
805525,False,1.918549,1.960665,1.806446,1.54446
805553,False,1.072444,1.108229,1.145872,1.13727
805658,False,2.308122,2.183219,2.108828,2.157413
805671,False,2.186798,2.040424,1.930523,2.01854
805738,False,2.157551,2.062927,1.739281,1.803969
805742,False,2.966219,2.861136,2.712697,2.771536
805823,False,1.98771,1.943186,1.67067,1.565518
805827,False,2.339021,2.200561,2.101602,2.171039
805868,False,2.365653,2.355537,2.521937,2.365034
805924,False,2.819501,0.002065,0.0,0.0
805925,False,1.072238,1.107954,1.145872,1.137132
805962,False,1.753182,1.555195,1.146422,1.137407
805999,True,1.072306,1.107954,1.146147,1.137201
806104,False,1.072306,1.108091,1.146078,1.137063
806204,False,2.228019,2.175305,2.179985,2.149499
806220,False,2.591579,2.477687,2.634108,2.645945
806430,False,1.072238,1.10816,1.146147,1.136994
806458,False,1.072857,1.108298,1.146285,1.136857
806474,False,1.072238,1.108091,1.146216,1.137063
806479,False,1.072169,1.107954,1.146147,1.136994
806533,False,2.166634,2.030721,2.025697,2.074901
806583,False,1.072995,1.108435,1.146147,1.137063
806595,False,1.249441,1.10816,1.146354,1.137545
806610,False,1.857921,1.728889,1.860124,1.80858
806615,False,1.387007,1.218474,1.146216,1.136857
806617,False,1.100246,1.120685,1.160186,1.144564
806625,False,1.797294,1.234921,1.675832,1.757311
806631,False,1.896046,1.780021,1.420039,1.787177
806650,False,2.224716,2.108966,1.950824,2.002575
806715,False,2.017577,1.623324,1.339661,1.727651
806726,False,2.293671,2.136561,1.964312,2.063271
806730,False,2.486978,2.341705,2.414032,2.459864
806738,False,1.072788,1.108298,1.146078,1.136994
806747,False,1.56538,1.315712,1.283437,1.210835
806772,False,1.072651,1.108229,1.146078,1.137132
806822,False,2.036708,1.63172,1.148143,1.324796
806836,False,2.564328,2.552147,2.503287,2.44961
806851,False,2.449335,2.378109,2.194849,2.191821
806924,False,3.100619,0.001927,0.0,0.0
806927,False,1.637501,1.109055,1.146147,1.137476
806966,False,1.072582,1.10816,1.146147,1.137063
806999,True,1.072306,1.108298,1.146078,1.136994
807015,False,2.479683,2.425386,2.529506,2.516431
807037,False,3.494321,3.493426,3.416282,3.38731
807073,False,1.989362,1.968854,1.864459,1.749122
807126,False,1.072169,1.108229,1.14601,1.137132
807168,False,1.934033,1.892605,1.810369,1.689457
807181,False,1.072513,1.108298,1.14601,1.136994
807186,False,2.459726,2.530608,2.486909,2.347761
807194,False,2.352922,2.316862,2.266075,2.222032
807223,False,1.072444,1.108091,1.146216,1.137132
807307,False,1.872855,1.78821,1.94993,1.787177
807357,False,1.072651,1.108229,1.14601,1.136788
807422,False,2.350995,2.353748,2.262428,2.182118
807441,False,1.072306,1.108298,1.145872,1.136857
807462,False,1.681406,1.20182,1.146422,1.137683
807475,False,2.098712,2.008011,2.052054,2.054944
807526,False,1.497664,1.10878,1.146285,1.13727
807546,False,2.054807,1.911461,1.835762,1.89873
807557,False,1.072444,1.10816,1.14601,1.137132
807562,False,2.578435,2.42635,2.391941,2.455803
807609,False,2.690951,2.699003,2.781583,2.719717
807689,False,1.710653,1.178216,1.146491,1.138646
807793,False,1.116074,1.107954,1.146147,1.137063
807815,False,1.072169,1.108091,1.14601,1.137063
807822,False,3.490674,3.484686,3.410708,3.380222
807845,False,2.610022,2.652276,2.595433,2.496887
807905,False,2.052123,1.825646,1.642662,1.82021
807924,False,0.0,0.001996,0.0,0.0
807935,False,1.072306,1.108298,1.14601,1.137063
