Time,PinPullerTemp,Spare,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
5999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
6999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
7999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
8999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
9999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
10999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
11999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
12999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
13999,-273.0000E+0,-262.4297E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
14999,-273.0000E+0,-262.4297E+0,18.3437E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
15999,-273.0000E+0,-262.4297E+0,18.3437E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
16999,-273.0000E+0,-262.4297E+0,18.3437E+0,-273.0000E+0,1.1693E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
999,-273.0000E+0,-262.4297E+0,18.3437E+0,-273.0000E+0,1.1693E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0,0,0
1999,-273.0000E+0,-273.0000E+0,18.3437E+0,-273.0000E+0,1.1693E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
2999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,1.1693E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
3999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,1.1693E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
4999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
5999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
6999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
7999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
8999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
9999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
10999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
11999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
12999,-273.0000E+0,-273.0000E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
13999,-273.0000E+0,-268.0452E+0,-273.0000E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
14999,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
15999,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
16999,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
17999,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
18999,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,0.0000E+0,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
19999,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,0.0000E+0,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
20999,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1,0,0
21645,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
22645,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,5.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
23645,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
24645,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
25645,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
26645,-273.0000E+0,-268.0452E+0,18.5639E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
27645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
28645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1693E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
29645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,149.7458E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
30645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
31645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,3.3032E-3,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
32645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,814.7933E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
33645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
34645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
35645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
36645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
37645,-273.0000E+0,-268.0452E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
38645,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
39645,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
40645,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,1.0075E+0,1,0,0
41490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1748E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
42490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,2,0,0
43490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,371.0613E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
44490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
45490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
46490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
47490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,7.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
48490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
49490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
50490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
51490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
52490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
53490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1759E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
54490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,766.3461E-3,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
55490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,368.8591E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
56490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,1.0009E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
57490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,870.9480E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
58490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
59490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
60490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
61490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
62490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
63490,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.0150E+0,1,0,0
63615,-273.0000E+0,-268.1553E+0,18.6740E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,0,0,0
64615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,8,0,0
65615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,7,0,0
66615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.4699E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,6,0,0
67615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,7,0,0
68615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.0006E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,8,0,0
69615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,933.7091E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,5,0,0
70615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,3,0,0
71615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,8.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,5,0,0
72615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,4,0,0
73615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,6,0,0
74615,-273.0000E+0,-268.1553E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,11,0,0
75615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,7,0,0
76615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,4,0,0
77615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1781E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,5,0,0
78615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1803E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,6,0,0
79615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1803E+0,1.8190E+0,369.9602E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,6,0,0
80615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1803E+0,1.8190E+0,389.7795E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,5,0,0
81615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1803E+0,1.8190E+0,389.7795E-3,2.5016E+0,964.5391E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,7,0,0
82615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1803E+0,1.8190E+0,389.7795E-3,2.5016E+0,965.6401E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,1,0,0
83615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1803E+0,1.8190E+0,389.7795E-3,2.5016E+0,965.6401E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,5,0,0
84615,-273.0000E+0,-268.4856E+0,18.7841E+0,-273.0000E+0,1.1803E+0,1.8190E+0,389.7795E-3,2.5016E+0,965.6401E-3,0.0000E+0,9.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,2.5193E+0,7,0,0
