Time,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
221345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1848E+0,2.1251E+0,369.9602E-3,2.9531E+0,999.7734E-3,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,37,0,0
222345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1848E+0,2.1251E+0,369.9602E-3,2.9531E+0,999.7734E-3,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,35,0,0
223345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1848E+0,2.1251E+0,369.9602E-3,2.9531E+0,999.7734E-3,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,28,0,0
224345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.1251E+0,369.9602E-3,2.9531E+0,999.7734E-3,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,35,0,0
225345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,2.9531E+0,999.7734E-3,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,33,0,0
226345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,2.9531E+0,999.7734E-3,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,34,0,0
227345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,999.7734E-3,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,32,0,0
228345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,35,0,0
229345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,42,0,0
230345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,28,0,0
231345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,31,0,0
232345,-273.0000E+0,-268.5957E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,36,0,0
233345,-273.0000E+0,-268.4856E+0,18.2335E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,25,0,0
234345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,29,0,0
235345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,37,0,0
236345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,37,0,0
237345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,45,0,0
238345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3153E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,39,0,0
239345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,24,0,0
240345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,31,0,0
241345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,46,0,0
242345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,35,0,0
243345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,27,0,0
244345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,42,0,0
245345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,37,0,0
246345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,29,0,0
247345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2156E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,25,0,0
248345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3684E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,32,0,0
249345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,369.9602E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,32,0,0
250345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,38,0,0
251345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0196E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,34,0,0
252345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,40,0,0
253345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,34,0,0
254345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,34,0,0
255345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,33,0,0
256345,-273.0000E+0,-268.5957E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,32,0,0
257345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,40,0,0
258345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,41,0,0
259345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,31,0,0
260345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,24,0,0
261345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,30,0,0
262345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,23,0,0
263345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,38,0,0
264345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,37,0,0
265345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,45,0,0
266345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,43,0,0
267345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,36,0,0
268345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,32,0,0
269345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,34,0,0
270345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,35,0,0
271345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1958E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,37,0,0
272345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3684E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,33,0,0
273345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,368.8591E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,27,0,0
274345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3153E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,32,0,0
275345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0185E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,27,0,0
276345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,33,0,0
277345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,32,0,0
278345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,23,0,0
279345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,35,0,0
280345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,31,0,0
281345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,33,0,0
282345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,24,0,0
283345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.2002E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,36,0,0
284345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3706E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,44,0,0
285345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,369.9602E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,34,0,0
286345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,40,0,0
287345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0229E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,44,0,0
288345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,33,0,0
289345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,28,0,0
290345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,35,0,0
291345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,28,0,0
292345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,33,0,0
293345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,39,0,0
294345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,36,0,0
295345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1991E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,34,0,0
296345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1837E+0,2.3695E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,31,0,0
297345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1837E+0,2.3717E+0,371.0613E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,27,0,0
298345,-273.0000E+0,-268.4856E+0,18.3437E+0,-273.0000E+0,1.1837E+0,2.3717E+0,369.9602E-3,3.3142E+0,1.0218E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3373E+0,31,0,0
